,Time,Hips.X,Hips.Y,Hips.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,Neck.X,Neck.Y,Neck.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,Head.X,Head.Y,Head.Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,19.774209,0.691644312,0.579475492,-0.539711655,0.672930021,0.892537375,-0.514160405,0.567435039,0.899411817,-0.564552982,0.521941277,0.717205958,-0.599438274,0.672930021,0.892537375,-0.514160405,0.789372837,0.905036352,-0.513319462,0.855743919,0.725947551,-0.516098345,0.672930021,0.892537375,-0.514160405,0.628918573,0.575880276,-0.550189089,0.64841614,0.303163,-0.530548137,0.695937326,0.069125755,-0.654591051,0.754370051,0.583070707,-0.529234222,0.802790281,0.319601661,-0.471094923,0.874387082,0.087202213,-0.586345667,0.674790496,1.011325634,-0.493695909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,19.782542,0.696545197,0.570103074,-0.539758779,0.677163552,0.88307094,-0.514186499,0.571723864,0.88902243,-0.564811719,0.52588946,0.706895232,-0.59966186,0.677163552,0.88307094,-0.514186499,0.793603646,0.895541517,-0.512754573,0.860263152,0.716546187,-0.514434864,0.677163552,0.88307094,-0.514186499,0.633842838,0.566514291,-0.550377414,0.651927751,0.293665844,-0.531212451,0.700164811,0.06197199,-0.659311958,0.759247555,0.573691856,-0.529140144,0.808806819,0.310868037,-0.46907223,0.885961237,0.081459514,-0.586704133,0.678597574,1.001898788,-0.493918452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,19.790875,0.701559527,0.5604898,-0.539936803,0.681392228,0.873377116,-0.51409988,0.57602399,0.878407497,-0.564973162,0.529836936,0.696360793,-0.59977826,0.681392228,0.873377116,-0.51409988,0.797799815,0.886088479,-0.512214203,0.864685872,0.707170643,-0.512766112,0.681392228,0.873377116,-0.51409988,0.638879555,0.556929036,-0.550696101,0.654728451,0.283847075,-0.532928436,0.702908813,0.05280952,-0.662229018,0.7642395,0.564050564,-0.529177505,0.814980255,0.301783501,-0.467679548,0.897303249,0.074939521,-0.586772255,0.682490676,0.992275126,-0.494226176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,19.799208,0.706385363,0.550838129,-0.540593047,0.685660889,0.863770811,-0.513882705,0.580405685,0.867793609,-0.565078604,0.533826359,0.685829719,-0.599793878,0.685660889,0.863770811,-0.513882705,0.802022289,0.876902016,-0.512023387,0.86903516,0.698033215,-0.511091451,0.685660889,0.863770811,-0.513882705,0.643742551,0.547465294,-0.551625843,0.656910522,0.274198443,-0.534524156,0.704678602,0.043850004,-0.665199888,0.769028175,0.554210965,-0.52956025,0.821022313,0.292582204,-0.466412516,0.907354219,0.068420176,-0.587724206,0.686432267,0.98273368,-0.494385312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,19.807541,0.711006995,0.541652461,-0.541158533,0.689836788,0.854519572,-0.513604552,0.584814785,0.85738344,-0.565354315,0.537796496,0.675423495,-0.599493742,0.689836788,0.854519572,-0.513604552,0.8061782,0.86784085,-0.511849426,0.873689017,0.689169444,-0.509737657,0.689836788,0.854519572,-0.513604552,0.648415813,0.538697573,-0.552596761,0.659154366,0.265287222,-0.53610135,0.705738024,0.035461501,-0.668118168,0.773598177,0.54460735,-0.529720305,0.826610359,0.283480768,-0.465352209,0.916322177,0.062705808,-0.590366393,0.690220772,0.973545446,-0.494483844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,19.815874,0.715494236,0.532974684,-0.541846193,0.694066781,0.845815781,-0.513211188,0.58927807,0.847393682,-0.565486394,0.541850601,0.665455393,-0.599172228,0.694066781,0.845815781,-0.513211188,0.810371269,0.859480496,-0.511661158,0.878296246,0.680980217,-0.508580661,0.694066781,0.845815781,-0.513211188,0.652957455,0.530672252,-0.553723494,0.66205902,0.257193431,-0.537379354,0.707161378,0.027749107,-0.670568764,0.778031018,0.535277117,-0.529968892,0.831733561,0.274456593,-0.464935622,0.924227195,0.056508499,-0.592849247,0.693947007,0.964944067,-0.494735676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,19.824207,0.719759821,0.525499439,-0.543703223,0.69830836,0.838281606,-0.51262054,0.593898527,0.838300762,-0.565671906,0.546127224,0.656286903,-0.598451457,0.69830836,0.838281606,-0.51262054,0.814597739,0.852128573,-0.511670414,0.882908975,0.673793136,-0.507709575,0.69830836,0.838281606,-0.51262054,0.657368907,0.524340858,-0.556480234,0.66545835,0.251153823,-0.535407977,0.709033818,0.023786176,-0.672606633,0.782150735,0.526658021,-0.530926213,0.836007541,0.266240986,-0.464420216,0.929895795,0.049873256,-0.593990045,0.697103818,0.95739252,-0.494072042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,19.83254,0.723859599,0.520298358,-0.546174609,0.702459288,0.832825549,-0.512101496,0.598345574,0.830723525,-0.565690459,0.55071652,0.648468334,-0.59731576,0.702459288,0.832825549,-0.512101496,0.818803699,0.846218768,-0.511422676,0.887068806,0.667871449,-0.507209568,0.702459288,0.832825549,-0.512101496,0.661747713,0.52082764,-0.560283256,0.668467756,0.248658695,-0.528352992,0.709264209,0.024886871,-0.67215897,0.785971486,0.519769076,-0.532065963,0.839731751,0.259417716,-0.465225569,0.934994274,0.043454942,-0.594467479,0.700979251,0.952040186,-0.494252481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,19.840873,0.728100749,0.517039828,-0.547169447,0.706418237,0.829326224,-0.511286029,0.602755378,0.824999134,-0.565610508,0.555620783,0.64239984,-0.595966215,0.706418237,0.829326224,-0.511286029,0.822869075,0.841754548,-0.510511368,0.89121744,0.663421758,-0.507111638,0.706418237,0.829326224,-0.511286029,0.666282216,0.518625561,-0.562439512,0.670126723,0.247924594,-0.519464618,0.708945472,0.028630373,-0.670532446,0.789919283,0.515454096,-0.531899382,0.842678558,0.254578344,-0.466317859,0.937936522,0.038561668,-0.595473018,0.704573524,0.948631393,-0.49408774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,19.849206,0.732766014,0.515648801,-0.546897176,0.710364573,0.827689981,-0.510213949,0.607127683,0.82162277,-0.565179343,0.561089705,0.638567409,-0.59445187,0.710364573,0.827689981,-0.510213949,0.826885442,0.839424809,-0.50919318,0.894858071,0.660925669,-0.507343863,0.710364573,0.827689981,-0.510213949,0.671239418,0.517496972,-0.563276514,0.670313636,0.248016189,-0.513078056,0.709064575,0.032213008,-0.669109115,0.794292611,0.513800629,-0.530517838,0.844189938,0.251953706,-0.466587562,0.937788831,0.035874282,-0.596846032,0.707562886,0.947038847,-0.493453691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,19.857539,0.738481968,0.515856495,-0.546218243,0.714476297,0.827749699,-0.509430675,0.611431854,0.820625899,-0.564629908,0.566655708,0.637109975,-0.592960876,0.714476297,0.827749699,-0.509430675,0.830975772,0.839586768,-0.50752881,0.898021757,0.660728035,-0.507704195,0.714476297,0.827749699,-0.509430675,0.677196018,0.51677546,-0.563550534,0.670064691,0.248145271,-0.509443227,0.709594012,0.034256812,-0.667896689,0.799767918,0.51493753,-0.528885952,0.844181873,0.251773258,-0.466335163,0.935567774,0.035476317,-0.597798428,0.710920608,0.947077181,-0.492661159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,19.865872,0.743833147,0.517697817,-0.544443243,0.718359612,0.829440023,-0.508550643,0.615468434,0.821895179,-0.563979353,0.572461946,0.637803395,-0.591297816,0.718359612,0.829440023,-0.508550643,0.834778164,0.841921763,-0.505945268,0.900895673,0.662731178,-0.508147706,0.718359612,0.829440023,-0.508550643,0.682608755,0.517657986,-0.562015743,0.670014842,0.248994582,-0.509081786,0.710568206,0.035096988,-0.667263907,0.805057539,0.517737649,-0.526870743,0.843120152,0.253241219,-0.46576828,0.931933017,0.036822961,-0.598786144,0.714336859,0.948742339,-0.491707767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,19.874205,0.748741013,0.520980782,-0.542645554,0.722261845,0.832620378,-0.507779865,0.619321266,0.825060716,-0.563114752,0.578226832,0.640438826,-0.58979145,0.722261845,0.832620378,-0.507779865,0.838524322,0.846266749,-0.504219802,0.903772153,0.66679695,-0.508573317,0.722261845,0.832620378,-0.507779865,0.687398769,0.520291863,-0.559788335,0.670847493,0.250819278,-0.512341354,0.711532742,0.034510586,-0.667175457,0.810083257,0.5216697,-0.525502772,0.841997783,0.256162577,-0.465269345,0.927414395,0.039113288,-0.599477944,0.717392681,0.951818273,-0.490428766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,19.882538,0.754001435,0.525679208,-0.54037139,0.725960388,0.83725435,-0.506847689,0.622803086,0.829819331,-0.561794505,0.583807138,0.644785698,-0.588766934,0.725960388,0.83725435,-0.506847689,0.842044025,0.852176815,-0.502632203,0.906737384,0.672565772,-0.508979138,0.725960388,0.83725435,-0.506847689,0.692421599,0.524290759,-0.556595335,0.673673874,0.253719655,-0.516840644,0.712011001,0.034021803,-0.66744429,0.815581272,0.527067657,-0.524147444,0.84126243,0.260481933,-0.465725147,0.922717829,0.041882071,-0.599879751,0.720097979,0.956379057,-0.489302208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,19.890871,0.758904065,0.531475447,-0.538324118,0.729704541,0.843049289,-0.505869772,0.626278761,0.835935974,-0.56035252,0.589102689,0.650631902,-0.588028896,0.729704541,0.843049289,-0.505869772,0.845545997,0.85975524,-0.501682967,0.909782774,0.680027123,-0.509238199,0.729704541,0.843049289,-0.505869772,0.697025797,0.529657791,-0.553324001,0.678608582,0.258005839,-0.52159612,0.712538547,0.034355865,-0.667362323,0.820782334,0.533293102,-0.523324236,0.841306778,0.265927454,-0.46644724,0.917651656,0.045265966,-0.600231793,0.723141473,0.962053784,-0.487765525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,19.899204,0.763448903,0.538514359,-0.536807427,0.733259685,0.850130366,-0.504840964,0.629459443,0.843160422,-0.558625632,0.59422487,0.657662786,-0.587518418,0.733259685,0.850130366,-0.504840964,0.848859359,0.868543455,-0.501162009,0.912743144,0.688725168,-0.509521866,0.733259685,0.850130366,-0.504840964,0.701297411,0.536702856,-0.55063244,0.685171412,0.264128133,-0.526474467,0.712526319,0.036217568,-0.666926675,0.825600395,0.540325863,-0.522982414,0.842035585,0.272240026,-0.468205559,0.913713173,0.048795117,-0.599936479,0.725907946,0.969095228,-0.486779371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,19.907537,0.767705761,0.546422446,-0.534918981,0.736616136,0.858054102,-0.50400662,0.632292843,0.851428453,-0.556813933,0.599095958,0.665771473,-0.587064452,0.736616136,0.858054102,-0.50400662,0.852021594,0.877746088,-0.500897418,0.916351944,0.698141048,-0.510346059,0.736616136,0.858054102,-0.50400662,0.705318609,0.544623022,-0.547640062,0.691810399,0.271296176,-0.531809755,0.712437091,0.039056158,-0.666187777,0.830092912,0.548221871,-0.5221979,0.843800315,0.279404741,-0.470331794,0.910714962,0.05275287,-0.599055135,0.728479478,0.976947991,-0.485814716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,19.91587,0.772027196,0.554983286,-0.532032207,0.739869231,0.866608327,-0.503248596,0.634951744,0.860042273,-0.554872902,0.603729998,0.674355336,-0.586985285,0.739869231,0.866608327,-0.503248596,0.855056727,0.887668912,-0.501210562,0.919673592,0.70820316,-0.511327179,0.739869231,0.866608327,-0.503248596,0.709526188,0.553039641,-0.544159316,0.697831901,0.279268083,-0.536878315,0.712898709,0.043049841,-0.664910627,0.834528204,0.556926931,-0.519905097,0.846419948,0.28713242,-0.472892941,0.908477397,0.056893979,-0.59762254,0.731377572,0.985457506,-0.484927245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,19.924203,0.776530145,0.563819888,-0.530334001,0.74295163,0.875529265,-0.502316471,0.637692762,0.868964902,-0.553241327,0.608083656,0.683311232,-0.587029736,0.74295163,0.875529265,-0.502316471,0.85796583,0.897596969,-0.501534716,0.923383664,0.718487075,-0.512750515,0.74295163,0.875529265,-0.502316471,0.713940093,0.561781675,-0.541976658,0.703074669,0.287879676,-0.541455032,0.713604755,0.048107124,-0.663178408,0.839120198,0.565858101,-0.518691344,0.849903115,0.295459842,-0.474997581,0.907206384,0.06173294,-0.59544014,0.734036775,0.994320674,-0.483822306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,19.932536,0.781361217,0.57294447,-0.52786087,0.746054504,0.88458613,-0.501556551,0.640381872,0.878116854,-0.55162954,0.612351294,0.692568254,-0.587289671,0.746054504,0.88458613,-0.501556551,0.860892804,0.90756063,-0.502001803,0.927182699,0.728848594,-0.514383204,0.746054504,0.88458613,-0.501556551,0.718809136,0.570473937,-0.539623274,0.707261183,0.296648619,-0.544817003,0.714674027,0.053935445,-0.660807107,0.843913298,0.575415002,-0.516098465,0.854199138,0.304256045,-0.477269909,0.906814776,0.066817281,-0.592477407,0.736703007,1.003375166,-0.483263874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,19.940869,0.785801334,0.582093485,-0.525604159,0.74931665,0.893785598,-0.500623692,0.643368738,0.887099286,-0.550082707,0.616320953,0.701779657,-0.587641911,0.74931665,0.893785598,-0.500623692,0.863957962,0.917650081,-0.502551636,0.930770525,0.73921573,-0.51607587,0.74931665,0.893785598,-0.500623692,0.723322933,0.579359692,-0.53769532,0.710452354,0.305703857,-0.547047731,0.716304586,0.06041708,-0.657585,0.848279736,0.584827279,-0.513512997,0.859306756,0.313104015,-0.479081803,0.907481939,0.072119346,-0.588735259,0.73951689,1.012525174,-0.482244749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,19.949202,0.789862716,0.591226793,-0.523443441,0.752646835,0.902943297,-0.499681196,0.64639904,0.895957368,-0.548450693,0.62010723,0.710951867,-0.588040422,0.752646835,0.902943297,-0.499681196,0.867074396,0.927656275,-0.503066929,0.934237291,0.749438206,-0.517665106,0.752646835,0.902943297,-0.499681196,0.727463018,0.588366761,-0.535906123,0.713107098,0.314923601,-0.548688177,0.718337651,0.067135137,-0.65353024,0.852262413,0.594086826,-0.510980759,0.864910666,0.321962479,-0.48050132,0.909066883,0.077615982,-0.584247923,0.742477303,1.021668831,-0.481412761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,19.957535,0.793629136,0.600145426,-0.521338574,0.756095528,0.911932696,-0.498692278,0.649690738,0.904767205,-0.547092044,0.623735287,0.720092553,-0.588410667,0.756095528,0.911932696,-0.498692278,0.87033703,0.937354496,-0.502990232,0.937826293,0.759418307,-0.519408308,0.756095528,0.911932696,-0.498692278,0.731322023,0.5972326,-0.53424437,0.71536909,0.324027294,-0.549896836,0.720302693,0.073818742,-0.648839643,0.85593625,0.603058252,-0.508432778,0.870609924,0.330631756,-0.481803415,0.911546255,0.083149079,-0.579245093,0.745584316,1.030652708,-0.480582043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,19.965868,0.797208806,0.608662633,-0.519291303,0.759796486,0.92053379,-0.497681647,0.653264274,0.91326128,-0.545784239,0.627437273,0.728971117,-0.588862575,0.759796486,0.92053379,-0.497681647,0.873832866,0.946749363,-0.502612046,0.941405297,0.76904417,-0.521063936,0.759796486,0.92053379,-0.497681647,0.734956491,0.605746314,-0.532458108,0.717694107,0.332775653,-0.550614732,0.722362288,0.080322266,-0.643694456,0.859461122,0.611578951,-0.506124498,0.876297447,0.339007704,-0.482416092,0.9145443,0.088886173,-0.574038892,0.748989387,1.039194442,-0.479357791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,19.974201,0.800744844,0.61678714,-0.517505831,0.763600277,0.928750764,-0.496621575,0.656963536,0.921584354,-0.544507993,0.631295397,0.737556058,-0.588784107,0.763600277,0.928750764,-0.496621575,0.877460851,0.955640305,-0.501967922,0.945048852,0.778183222,-0.522619483,0.763600277,0.928750764,-0.496621575,0.738551999,0.613835644,-0.530943064,0.720055541,0.341052671,-0.550639909,0.723769338,0.086652574,-0.638304826,0.862937688,0.619738637,-0.504068598,0.882036742,0.34706451,-0.483460794,0.91826355,0.09437593,-0.56863379,0.752490392,1.047414445,-0.478499518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,19.982534,0.80432975,0.624442154,-0.515790173,0.767475055,0.936471213,-0.495425668,0.660787601,0.929524856,-0.543231486,0.635056547,0.745790901,-0.588678025,0.767475055,0.936471213,-0.495425668,0.881206092,0.963873994,-0.500921112,0.949023858,0.786830934,-0.524205158,0.767475055,0.936471213,-0.495425668,0.742212326,0.621336403,-0.529537915,0.722514874,0.34871276,-0.550250101,0.724846273,0.09275249,-0.63329975,0.866447174,0.627547906,-0.50204243,0.887697477,0.354790542,-0.484940389,0.922549403,0.099656953,-0.563110299,0.75649947,1.055225203,-0.477820726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,19.990867,0.807891967,0.631421726,-0.514399145,0.771489168,0.943530438,-0.494441604,0.664724533,0.937207974,-0.542161623,0.638977335,0.753665768,-0.588367485,0.771489168,0.943530438,-0.494441604,0.885056725,0.971611173,-0.499895344,0.952917339,0.794885889,-0.525365963,0.771489168,0.943530438,-0.494441604,0.745767298,0.628127846,-0.528070148,0.725555833,0.355650565,-0.550166827,0.726573443,0.098227194,-0.628592027,0.870016636,0.634715607,-0.500728142,0.892701563,0.361954985,-0.485639324,0.92673276,0.105079161,-0.558268712,0.760495273,1.06221939,-0.47641456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,19.9992,0.811244744,0.637800905,-0.513440959,0.775543444,0.94999382,-0.493260338,0.668720778,0.944352952,-0.540935906,0.642908019,0.761085875,-0.588185469,0.775543444,0.94999382,-0.493260338,0.88897557,0.97858565,-0.498874689,0.957194172,0.802269894,-0.526162372,0.775543444,0.94999382,-0.493260338,0.749085637,0.634550149,-0.526964954,0.728396991,0.362046734,-0.548284044,0.729913503,0.103871006,-0.624187491,0.873403852,0.64105166,-0.499916964,0.897169354,0.368308274,-0.486246514,0.931075385,0.110119426,-0.554123161,0.764278527,1.06868052,-0.475386441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,20.007533,0.815245039,0.643810073,-0.512489755,0.779290293,0.955905804,-0.49214163,0.672511498,0.951297585,-0.540026013,0.646927875,0.768085326,-0.587611596,0.779290293,0.955905804,-0.49214163,0.892749651,0.984472392,-0.497317081,0.961719604,0.80884587,-0.527051095,0.779290293,0.955905804,-0.49214163,0.753055747,0.640232051,-0.525790516,0.731450081,0.367671674,-0.54540355,0.734257985,0.109393984,-0.620922352,0.877434331,0.647388095,-0.499188993,0.901376037,0.374604305,-0.486681641,0.93531438,0.115502287,-0.550967506,0.768482209,1.074606368,-0.474078707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,20.015866,0.818362197,0.64919965,-0.511608364,0.783441478,0.961380411,-0.490924779,0.676585036,0.957501334,-0.538700448,0.65100495,0.774541849,-0.587250705,0.783441478,0.961380411,-0.490924779,0.896867905,0.990088643,-0.49603791,0.966267364,0.814876893,-0.527185923,0.783441478,0.961380411,-0.490924779,0.756113721,0.645651133,-0.5246374,0.734447216,0.372947543,-0.54207155,0.739357053,0.11491402,-0.61831415,0.880610673,0.652748167,-0.498579327,0.905232494,0.379997164,-0.486692725,0.939852486,0.120436563,-0.548725702,0.772346123,1.080024638,-0.472666963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,20.024199,0.82214258,0.654116242,-0.511123162,0.787232701,0.96622199,-0.489750567,0.680367715,0.963629579,-0.537594219,0.655302864,0.780653996,-0.586352094,0.787232701,0.96622199,-0.489750567,0.900734907,0.994664542,-0.494662958,0.97106258,0.820117192,-0.527417838,0.787232701,0.96622199,-0.489750567,0.759789744,0.650335865,-0.523575191,0.737722243,0.377505089,-0.538307058,0.744600131,0.120013722,-0.616212321,0.884495417,0.657896619,-0.498671133,0.909090851,0.385155781,-0.486500071,0.944438737,0.125349224,-0.547075801,0.776464049,1.084848626,-0.471185416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,20.032532,0.825212614,0.658483056,-0.510365689,0.791444865,0.97064752,-0.488550988,0.684524308,0.968834374,-0.536306282,0.659463056,0.786092048,-0.585933061,0.791444865,0.97064752,-0.488550988,0.904993778,0.998933505,-0.493284731,0.97574908,0.824761157,-0.527097774,0.791444865,0.97064752,-0.488550988,0.762811678,0.654753816,-0.522590108,0.740985534,0.3817465,-0.534046981,0.750552985,0.124993029,-0.614074843,0.887613551,0.662212297,-0.49814127,0.912746444,0.389515076,-0.486091448,0.949193385,0.129745034,-0.546170441,0.780453869,1.089191874,-0.469594678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,20.040865,0.8285811,0.66231929,-0.509878742,0.795389141,0.974457018,-0.487342079,0.68846269,0.973859158,-0.535114851,0.66381765,0.791149946,-0.585070903,0.795389141,0.974457018,-0.487342079,0.909041704,1.002342577,-0.491962844,0.980396529,0.82858363,-0.526632118,0.795389141,0.974457018,-0.487342079,0.766095961,0.658571124,-0.521659198,0.744757987,0.385405114,-0.529762077,0.756768879,0.129524166,-0.612218238,0.891066239,0.666067455,-0.498098286,0.916261997,0.393417267,-0.485149019,0.953643744,0.13395464,-0.545977381,0.784686894,1.092997217,-0.46819552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,20.049198,0.831455657,0.66568603,-0.509103816,0.79970796,0.977924105,-0.486239551,0.692728588,0.978145799,-0.53389693,0.668099463,0.795588996,-0.584414857,0.79970796,0.977924105,-0.486239551,0.913470885,1.005373563,-0.490754542,0.98491757,0.831774476,-0.526030166,0.79970796,0.977924105,-0.486239551,0.768923789,0.661984895,-0.520648842,0.748644485,0.388659282,-0.525391663,0.763325767,0.133819032,-0.610592871,0.893987525,0.669387165,-0.497558791,0.919953449,0.396800051,-0.484804534,0.958120453,0.137517054,-0.545910562,0.788833367,1.096382619,-0.466688819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,20.057531,0.834427953,0.668537898,-0.508480734,0.803925977,0.98083139,-0.485203266,0.696894586,0.98203767,-0.532728914,0.672311961,0.799578835,-0.583622031,0.803925977,0.98083139,-0.485203266,0.917809544,1.007794521,-0.489605948,0.989434455,0.834366067,-0.525356262,0.803925977,0.98083139,-0.485203266,0.771834565,0.664885705,-0.519703468,0.752902796,0.391426507,-0.521216889,0.769870576,0.137690959,-0.60924362,0.897021341,0.672190091,-0.497258,0.923494057,0.399698196,-0.483546789,0.96234799,0.140937011,-0.546406634,0.793133906,1.099245624,-0.465341041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,20.065864,0.837056419,0.670981359,-0.507609814,0.808209667,0.983394442,-0.484144368,0.701149727,0.985405266,-0.531578394,0.676539747,0.803022613,-0.582730699,0.808209667,0.983394442,-0.484144368,0.922244949,1.00971821,-0.488488866,0.994074861,0.836429671,-0.524505351,0.808209667,0.983394442,-0.484144368,0.774421656,0.667382705,-0.518616935,0.75725926,0.393806457,-0.51715961,0.776732426,0.14116137,-0.607766425,0.899691181,0.674580013,-0.496602694,0.927031368,0.40217621,-0.482843428,0.966588408,0.143845144,-0.547020062,0.797557073,1.101748974,-0.463855587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,20.074197,0.839646487,0.6729466,-0.506731914,0.812404,0.985454825,-0.483222531,0.705310709,0.988362102,-0.530534641,0.68062453,0.806010876,-0.581762215,0.812404,0.985454825,-0.483222531,0.926575443,1.011173682,-0.487613771,0.99851028,0.837881333,-0.523401788,0.812404,0.985454825,-0.483222531,0.77694631,0.669496452,-0.517409216,0.761924527,0.39581757,-0.513555578,0.783564248,0.144198637,-0.606496283,0.902346664,0.676396747,-0.496054612,0.930448943,0.404126559,-0.481227552,0.970627491,0.146527433,-0.547911238,0.802001902,1.103770721,-0.462581489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,20.08253,0.841889235,0.674529613,-0.505613158,0.816600054,0.98717863,-0.482285704,0.709444887,0.990750734,-0.529411825,0.684627454,0.808436956,-0.580709219,0.816600054,0.98717863,-0.482285704,0.930908096,1.012193091,-0.487165189,1.002969947,0.838801668,-0.522210097,0.816600054,0.98717863,-0.482285704,0.779127508,0.671351836,-0.516009685,0.766448841,0.397595906,-0.509879656,0.790570723,0.147032324,-0.605034087,0.904650963,0.67770739,-0.49521663,0.933883472,0.405568174,-0.480171955,0.975010828,0.148643042,-0.548847689,0.806615128,1.105467672,-0.46128782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,20.090863,0.844456615,0.675676295,-0.504557233,0.820814213,0.988444472,-0.481376501,0.713668514,0.992632965,-0.528473388,0.688549921,0.810338608,-0.57969316,0.820814213,0.988444472,-0.481376501,0.935305588,1.012630526,-0.486132642,1.007281324,0.839178439,-0.521054097,0.820814213,0.988444472,-0.481376501,0.781672106,0.672541097,-0.514828381,0.771054473,0.398767771,-0.506106757,0.797658772,0.149332097,-0.603535681,0.907241124,0.678811492,-0.494286086,0.93726419,0.406783791,-0.47878834,0.979080342,0.150630854,-0.549889831,0.810977584,1.10668081,-0.460014932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,20.099196,0.846996069,0.676351737,-0.503349466,0.824971937,0.9892639,-0.480632224,0.71781668,0.994098294,-0.527645419,0.692435886,0.811735789,-0.578491983,0.824971937,0.9892639,-0.480632224,0.939618117,1.012693402,-0.485446064,1.01137968,0.839010144,-0.519651988,0.824971937,0.9892639,-0.480632224,0.784137845,0.673369871,-0.513207086,0.775929941,0.399570758,-0.502847982,0.804785083,0.151087121,-0.602052832,0.909854293,0.679333603,-0.493491846,0.940593769,0.407449292,-0.476919551,0.983223875,0.152306543,-0.551103048,0.815562272,1.107467736,-0.45890163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
